E.coli./09.fa.txt_orf00002 D.turgidum./08.fa.txt_orf01736
E.coli./09.fa.txt_orf06525 D.turgidum./08.fa.txt_orf00034
E.coli./09.fa.txt_orf06526 D.turgidum./08.fa.txt_orf00952
E.coli./09.fa.txt_orf06527 D.turgidum./08.fa.txt_orf01000
E.coli./09.fa.txt_orf06529 D.turgidum./08.fa.txt_orf01244
E.coli./09.fa.txt_orf06530 D.turgidum./08.fa.txt_orf01906
E.coli./09.fa.txt_orf06531 D.turgidum./08.fa.txt_orf00227_rev
E.coli./09.fa.txt_orf06532_rev D.turgidum./08.fa.txt_orf01354
E.coli./09.fa.txt_orf06533_rev D.turgidum./08.fa.txt_orf01732
E.coli./09.fa.txt_orf06534 D.turgidum./08.fa.txt_orf00972
E.coli./09.fa.txt_orf06536 D.turgidum./08.fa.txt_orf00718
E.coli./09.fa.txt_orf06537_rev D.turgidum./08.fa.txt_orf01793_rev
E.coli./09.fa.txt_orf06540_rev D.turgidum./08.fa.txt_orf01090_rev
E.coli./09.fa.txt_orf06541 D.turgidum./08.fa.txt_orf00810
E.coli./09.fa.txt_orf06542 D.turgidum./08.fa.txt_orf00972
E.coli./09.fa.txt_orf06544_rev D.turgidum./08.fa.txt_orf01703_rev
E.coli./09.fa.txt_orf06545 D.turgidum./08.fa.txt_orf00800_rev
E.coli./09.fa.txt_orf06546 D.turgidum./08.fa.txt_orf01747
E.coli./09.fa.txt_orf06547 D.turgidum./08.fa.txt_orf01118
E.coli./09.fa.txt_orf06549 D.turgidum./08.fa.txt_orf00402
E.coli./09.fa.txt_orf06552_rev D.turgidum./08.fa.txt_orf00760
E.coli./09.fa.txt_orf06554_rev D.turgidum./08.fa.txt_orf00579
E.coli./09.fa.txt_orf06555 D.turgidum./08.fa.txt_orf00949
E.coli./09.fa.txt_orf06556 D.turgidum./08.fa.txt_orf00071_rev
E.coli./09.fa.txt_orf06557_rev D.turgidum./08.fa.txt_orf00429
E.coli./09.fa.txt_orf06558 D.turgidum./08.fa.txt_orf01851_rev
E.coli./09.fa.txt_orf06559_rev D.turgidum./08.fa.txt_orf01945_rev
E.coli./09.fa.txt_orf06561 D.turgidum./08.fa.txt_orf00002_rev
E.coli./09.fa.txt_orf06562 D.turgidum./08.fa.txt_orf01145
E.coli./09.fa.txt_orf06564_rev D.turgidum./08.fa.txt_orf00238
E.coli./09.fa.txt_orf06565_rev D.turgidum./08.fa.txt_orf01736
E.coli./09.fa.txt_orf06566 D.turgidum./08.fa.txt_orf00812
E.coli./09.fa.txt_orf06568 D.turgidum./08.fa.txt_orf01033
E.coli./09.fa.txt_orf06570 D.turgidum./08.fa.txt_orf01896_rev
E.coli./09.fa.txt_orf06571 D.turgidum./08.fa.txt_orf00788
E.coli./09.fa.txt_orf06572 D.turgidum./08.fa.txt_orf02210
E.coli./09.fa.txt_orf06573 D.turgidum./08.fa.txt_orf00071_rev
E.coli./09.fa.txt_orf06575 D.turgidum./08.fa.txt_orf01241
E.coli./09.fa.txt_orf06576 D.turgidum./08.fa.txt_orf00647_rev
E.coli./09.fa.txt_orf06577_rev D.turgidum./08.fa.txt_orf00260
E.coli./09.fa.txt_orf06579_rev D.turgidum./08.fa.txt_orf00926_rev
E.coli./09.fa.txt_orf06581_rev D.turgidum./08.fa.txt_orf00928_rev
E.coli./09.fa.txt_orf06583_rev D.turgidum./08.fa.txt_orf00929_rev
E.coli./09.fa.txt_orf06584 D.turgidum./08.fa.txt_orf01145
E.coli./09.fa.txt_orf06585 D.turgidum./08.fa.txt_orf00793_rev
E.coli./09.fa.txt_orf06587 D.turgidum./08.fa.txt_orf01708_rev
E.coli./09.fa.txt_orf06588_rev D.turgidum./08.fa.txt_orf01372
E.coli./09.fa.txt_orf06589 D.turgidum./08.fa.txt_orf00012_rev
E.coli./09.fa.txt_orf06590 D.turgidum./08.fa.txt_orf00789
E.coli./09.fa.txt_orf06591 D.turgidum./08.fa.txt_orf00768
E.coli./09.fa.txt_orf06592 D.turgidum./08.fa.txt_orf01139_rev
E.coli./09.fa.txt_orf06593_rev D.turgidum./08.fa.txt_orf00543
E.coli./09.fa.txt_orf06594 D.turgidum./08.fa.txt_orf01683_rev
E.coli./09.fa.txt_orf06595 D.turgidum./08.fa.txt_orf00027
E.coli./09.fa.txt_orf06598 D.turgidum./08.fa.txt_orf00988
E.coli./09.fa.txt_orf06599 D.turgidum./08.fa.txt_orf01820_rev
E.coli./09.fa.txt_orf06600_rev D.turgidum./08.fa.txt_orf02106_rev
E.coli./09.fa.txt_orf06601 D.turgidum./08.fa.txt_orf00993_rev
E.coli./09.fa.txt_orf06602 D.turgidum./08.fa.txt_orf00411_rev
E.coli./09.fa.txt_orf06603 D.turgidum./08.fa.txt_orf00298_rev
E.coli./09.fa.txt_orf06604 D.turgidum./08.fa.txt_orf00544
E.coli./09.fa.txt_orf06606_rev D.turgidum./08.fa.txt_orf00897
E.coli./09.fa.txt_orf06607 D.turgidum./08.fa.txt_orf01719_rev
E.coli./09.fa.txt_orf06608 D.turgidum./08.fa.txt_orf01888_rev
E.coli./09.fa.txt_orf06609_rev D.turgidum./08.fa.txt_orf02264
E.coli./09.fa.txt_orf06610 D.turgidum./08.fa.txt_orf01370
E.coli./09.fa.txt_orf06611_rev D.turgidum./08.fa.txt_orf01538_rev
E.coli./09.fa.txt_orf06613 D.turgidum./08.fa.txt_orf00332
E.coli./09.fa.txt_orf06614 D.turgidum./08.fa.txt_orf00165_rev
E.coli./09.fa.txt_orf06616 D.turgidum./08.fa.txt_orf00167
E.coli./09.fa.txt_orf06617_rev D.turgidum./08.fa.txt_orf01133
E.coli./09.fa.txt_orf06618 D.turgidum./08.fa.txt_orf01725_rev
E.coli./09.fa.txt_orf06620_rev D.turgidum./08.fa.txt_orf00310
E.coli./09.fa.txt_orf06621 D.turgidum./08.fa.txt_orf01853_rev
E.coli./09.fa.txt_orf06623_rev D.turgidum./08.fa.txt_orf02008_rev
E.coli./09.fa.txt_orf06624 D.turgidum./08.fa.txt_orf01860_rev
E.coli./09.fa.txt_orf06626_rev D.turgidum./08.fa.txt_orf02091
E.coli./09.fa.txt_orf06628 D.turgidum./08.fa.txt_orf01927_rev
E.coli./09.fa.txt_orf06631 D.turgidum./08.fa.txt_orf01034
E.coli./09.fa.txt_orf06632_rev D.turgidum./08.fa.txt_orf00647_rev
E.coli./09.fa.txt_orf06635_rev D.turgidum./08.fa.txt_orf02072_rev
E.coli./09.fa.txt_orf06636_rev D.turgidum./08.fa.txt_orf01870_rev
E.coli./09.fa.txt_orf06639_rev D.turgidum./08.fa.txt_orf00067
E.coli./09.fa.txt_orf06640 D.turgidum./08.fa.txt_orf00337
E.coli./09.fa.txt_orf06641 D.turgidum./08.fa.txt_orf00315
E.coli./09.fa.txt_orf06643 D.turgidum./08.fa.txt_orf00956
E.coli./09.fa.txt_orf06645 D.turgidum./08.fa.txt_orf00466
E.coli./09.fa.txt_orf06647 D.turgidum./08.fa.txt_orf00885_rev
E.coli./09.fa.txt_orf06648 D.turgidum./08.fa.txt_orf00276
E.coli./09.fa.txt_orf06649 D.turgidum./08.fa.txt_orf01296
E.coli./09.fa.txt_orf06650_rev D.turgidum./08.fa.txt_orf01212
E.coli./09.fa.txt_orf06652 D.turgidum./08.fa.txt_orf02187_rev
E.coli./09.fa.txt_orf06653_rev D.turgidum./08.fa.txt_orf00851
E.coli./09.fa.txt_orf06655_rev D.turgidum./08.fa.txt_orf00467
E.coli./09.fa.txt_orf06656_rev D.turgidum./08.fa.txt_orf00885_rev
E.coli./09.fa.txt_orf06657 D.turgidum./08.fa.txt_orf01240
E.coli./09.fa.txt_orf06658_rev D.turgidum./08.fa.txt_orf01281
E.coli./09.fa.txt_orf06659_rev D.turgidum./08.fa.txt_orf00769
E.coli./09.fa.txt_orf06660_rev D.turgidum./08.fa.txt_orf01081
E.coli./09.fa.txt_orf06662_rev D.turgidum./08.fa.txt_orf01682_rev
E.coli./09.fa.txt_orf06664_rev D.turgidum./08.fa.txt_orf00618
E.coli./09.fa.txt_orf06666 D.turgidum./08.fa.txt_orf01045
E.coli./09.fa.txt_orf06667 D.turgidum./08.fa.txt_orf00486_rev
E.coli./09.fa.txt_orf06668_rev D.turgidum./08.fa.txt_orf00587_rev
E.coli./09.fa.txt_orf06670_rev D.turgidum./08.fa.txt_orf01224_rev
E.coli./09.fa.txt_orf06671_rev D.turgidum./08.fa.txt_orf01824_rev
E.coli./09.fa.txt_orf06672_rev D.turgidum./08.fa.txt_orf01183
E.coli./09.fa.txt_orf06673_rev D.turgidum./08.fa.txt_orf01077
E.coli./09.fa.txt_orf06674_rev D.turgidum./08.fa.txt_orf01467
E.coli./09.fa.txt_orf06676_rev D.turgidum./08.fa.txt_orf01966_rev
E.coli./09.fa.txt_orf06677_rev D.turgidum./08.fa.txt_orf00768
E.coli./09.fa.txt_orf06678_rev D.turgidum./08.fa.txt_orf00265_rev
E.coli./09.fa.txt_orf06679_rev D.turgidum./08.fa.txt_orf00843
E.coli./09.fa.txt_orf06681_rev D.turgidum./08.fa.txt_orf01097
E.coli./09.fa.txt_orf06683_rev D.turgidum./08.fa.txt_orf02232_rev
E.coli./09.fa.txt_orf06686_rev D.turgidum./08.fa.txt_orf01716_rev
E.coli./09.fa.txt_orf06689_rev D.turgidum./08.fa.txt_orf01332
E.coli./09.fa.txt_orf06691_rev D.turgidum./08.fa.txt_orf00634
E.coli./09.fa.txt_orf06692_rev D.turgidum./08.fa.txt_orf00501
E.coli./09.fa.txt_orf06693 D.turgidum./08.fa.txt_orf01678_rev
E.coli./09.fa.txt_orf06694 D.turgidum./08.fa.txt_orf02190_rev
E.coli./09.fa.txt_orf06697 D.turgidum./08.fa.txt_orf00757
E.coli./09.fa.txt_orf06698_rev D.turgidum./08.fa.txt_orf00719
E.coli./09.fa.txt_orf06700_rev D.turgidum./08.fa.txt_orf00718
E.coli./09.fa.txt_orf06702_rev D.turgidum./08.fa.txt_orf00285
E.coli./09.fa.txt_orf06703_rev D.turgidum./08.fa.txt_orf01086
E.coli./09.fa.txt_orf06704_rev D.turgidum./08.fa.txt_orf00419
E.coli./09.fa.txt_orf06706_rev D.turgidum./08.fa.txt_orf00893_rev
E.coli./09.fa.txt_orf06710_rev D.turgidum./08.fa.txt_orf02008_rev
E.coli./09.fa.txt_orf06711 D.turgidum./08.fa.txt_orf00504
E.coli./09.fa.txt_orf06713 D.turgidum./08.fa.txt_orf00773
E.coli./09.fa.txt_orf06715_rev D.turgidum./08.fa.txt_orf00728
E.coli./09.fa.txt_orf06717_rev D.turgidum./08.fa.txt_orf01699_rev
E.coli./09.fa.txt_orf06718_rev D.turgidum./08.fa.txt_orf00120_rev
E.coli./09.fa.txt_orf06719_rev D.turgidum./08.fa.txt_orf01405
E.coli./09.fa.txt_orf06720_rev D.turgidum./08.fa.txt_orf00972
E.coli./09.fa.txt_orf06721 D.turgidum./08.fa.txt_orf01259
E.coli./09.fa.txt_orf06722 D.turgidum./08.fa.txt_orf00540
E.coli./09.fa.txt_orf06723 D.turgidum./08.fa.txt_orf00322
E.coli./09.fa.txt_orf06724 D.turgidum./08.fa.txt_orf00929_rev
E.coli./09.fa.txt_orf06725 D.turgidum./08.fa.txt_orf02114
E.coli./09.fa.txt_orf06727_rev D.turgidum./08.fa.txt_orf01231_rev
E.coli./09.fa.txt_orf06728_rev D.turgidum./08.fa.txt_orf00602
E.coli./09.fa.txt_orf06730_rev D.turgidum./08.fa.txt_orf01891_rev
E.coli./09.fa.txt_orf06731_rev D.turgidum./08.fa.txt_orf01133
E.coli./09.fa.txt_orf06732_rev D.turgidum./08.fa.txt_orf01564_rev
E.coli./09.fa.txt_orf06733_rev D.turgidum./08.fa.txt_orf00156_rev
E.coli./09.fa.txt_orf06734_rev D.turgidum./08.fa.txt_orf00486_rev
E.coli./09.fa.txt_orf06735_rev D.turgidum./08.fa.txt_orf00093
E.coli./09.fa.txt_orf06736_rev D.turgidum./08.fa.txt_orf00289
E.coli./09.fa.txt_orf06737_rev D.turgidum./08.fa.txt_orf00690
E.coli./09.fa.txt_orf06738_rev D.turgidum./08.fa.txt_orf02006_rev
E.coli./09.fa.txt_orf06739_rev D.turgidum./08.fa.txt_orf01129
E.coli./09.fa.txt_orf06741_rev D.turgidum./08.fa.txt_orf01102
E.coli./09.fa.txt_orf06742 D.turgidum./08.fa.txt_orf01689_rev
E.coli./09.fa.txt_orf06743 D.turgidum./08.fa.txt_orf02206
E.coli./09.fa.txt_orf06744 D.turgidum./08.fa.txt_orf00142
E.coli./09.fa.txt_orf06745 D.turgidum./08.fa.txt_orf00018_rev
E.coli./09.fa.txt_orf06746_rev D.turgidum./08.fa.txt_orf01066
E.coli./09.fa.txt_orf06747_rev D.turgidum./08.fa.txt_orf00308
E.coli./09.fa.txt_orf06748_rev D.turgidum./08.fa.txt_orf01578_rev
E.coli./09.fa.txt_orf06749_rev D.turgidum./08.fa.txt_orf01867_rev
E.coli./09.fa.txt_orf06750_rev D.turgidum./08.fa.txt_orf01551_rev
E.coli./09.fa.txt_orf06752 D.turgidum./08.fa.txt_orf00643_rev
E.coli./09.fa.txt_orf06754_rev D.turgidum./08.fa.txt_orf00502
E.coli./09.fa.txt_orf06756_rev D.turgidum./08.fa.txt_orf01904
E.coli./09.fa.txt_orf06758 D.turgidum./08.fa.txt_orf01554_rev
E.coli./09.fa.txt_orf06759_rev D.turgidum./08.fa.txt_orf01651
E.coli./09.fa.txt_orf06760_rev D.turgidum./08.fa.txt_orf01689_rev
E.coli./09.fa.txt_orf06761_rev D.turgidum./08.fa.txt_orf02104_rev
E.coli./09.fa.txt_orf06762_rev D.turgidum./08.fa.txt_orf01640
E.coli./09.fa.txt_orf06763_rev D.turgidum./08.fa.txt_orf01731
E.coli./09.fa.txt_orf06764 D.turgidum./08.fa.txt_orf01535_rev
E.coli./09.fa.txt_orf06766 D.turgidum./08.fa.txt_orf02101
E.coli./09.fa.txt_orf06767_rev D.turgidum./08.fa.txt_orf01931_rev
E.coli./09.fa.txt_orf06768_rev D.turgidum./08.fa.txt_orf00018_rev
E.coli./09.fa.txt_orf06769_rev D.turgidum./08.fa.txt_orf00142
E.coli./09.fa.txt_orf06770_rev D.turgidum./08.fa.txt_orf02206
E.coli./09.fa.txt_orf06771_rev D.turgidum./08.fa.txt_orf01689_rev
E.coli./09.fa.txt_orf06772_rev D.turgidum./08.fa.txt_orf00796_rev
E.coli./09.fa.txt_orf06773_rev D.turgidum./08.fa.txt_orf00162_rev
E.coli./09.fa.txt_orf06774_rev D.turgidum./08.fa.txt_orf01379
E.coli./09.fa.txt_orf06775_rev D.turgidum./08.fa.txt_orf00522_rev
E.coli./09.fa.txt_orf06776 D.turgidum./08.fa.txt_orf01535_rev
E.coli./09.fa.txt_orf06779 D.turgidum./08.fa.txt_orf01651
E.coli./09.fa.txt_orf06780_rev D.turgidum./08.fa.txt_orf01872_rev
E.coli./09.fa.txt_orf06785_rev D.turgidum./08.fa.txt_orf00363
E.coli./09.fa.txt_orf06788_rev D.turgidum./08.fa.txt_orf00108
E.coli./09.fa.txt_orf06790_rev D.turgidum./08.fa.txt_orf00156_rev
E.coli./09.fa.txt_orf06793_rev D.turgidum./08.fa.txt_orf00909
E.coli./09.fa.txt_orf06794_rev D.turgidum./08.fa.txt_orf02028_rev
E.coli./09.fa.txt_orf06796_rev D.turgidum./08.fa.txt_orf00114_rev
E.coli./09.fa.txt_orf06798_rev D.turgidum./08.fa.txt_orf00466
E.coli./09.fa.txt_orf06799_rev D.turgidum./08.fa.txt_orf01959_rev
E.coli./09.fa.txt_orf06800_rev D.turgidum./08.fa.txt_orf01556_rev
E.coli./09.fa.txt_orf06801_rev D.turgidum./08.fa.txt_orf00587_rev
E.coli./09.fa.txt_orf06803_rev D.turgidum./08.fa.txt_orf02240_rev
E.coli./09.fa.txt_orf06804_rev D.turgidum./08.fa.txt_orf01447
E.coli./09.fa.txt_orf06805 D.turgidum./08.fa.txt_orf00541
E.coli./09.fa.txt_orf06808_rev D.turgidum./08.fa.txt_orf01832_rev
E.coli./09.fa.txt_orf06809 D.turgidum./08.fa.txt_orf01216_rev
E.coli./09.fa.txt_orf06812 D.turgidum./08.fa.txt_orf01214_rev
E.coli./09.fa.txt_orf06814 D.turgidum./08.fa.txt_orf01130
E.coli./09.fa.txt_orf06816_rev D.turgidum./08.fa.txt_orf01176_rev
E.coli./09.fa.txt_orf06817_rev D.turgidum./08.fa.txt_orf01559_rev
E.coli./09.fa.txt_orf06818 D.turgidum./08.fa.txt_orf01316
E.coli./09.fa.txt_orf06819 D.turgidum./08.fa.txt_orf00198_rev
E.coli./09.fa.txt_orf06821 D.turgidum./08.fa.txt_orf01709_rev
E.coli./09.fa.txt_orf06823 D.turgidum./08.fa.txt_orf01879
E.coli./09.fa.txt_orf06824_rev D.turgidum./08.fa.txt_orf00250
E.coli./09.fa.txt_orf06825_rev D.turgidum./08.fa.txt_orf02055_rev
E.coli./09.fa.txt_orf06826_rev D.turgidum./08.fa.txt_orf01898_rev
E.coli./09.fa.txt_orf06827_rev D.turgidum./08.fa.txt_orf00105
E.coli./09.fa.txt_orf06828_rev D.turgidum./08.fa.txt_orf01383
E.coli./09.fa.txt_orf06830_rev D.turgidum./08.fa.txt_orf00978_rev
E.coli./09.fa.txt_orf06832 D.turgidum./08.fa.txt_orf01231_rev
E.coli./09.fa.txt_orf06833 D.turgidum./08.fa.txt_orf00887_rev
E.coli./09.fa.txt_orf06835 D.turgidum./08.fa.txt_orf00163_rev
E.coli./09.fa.txt_orf06836 D.turgidum./08.fa.txt_orf00972
E.coli./09.fa.txt_orf06839_rev D.turgidum./08.fa.txt_orf02073_rev
E.coli./09.fa.txt_orf06841_rev D.turgidum./08.fa.txt_orf00605
E.coli./09.fa.txt_orf06843_rev D.turgidum./08.fa.txt_orf00206_rev
E.coli./09.fa.txt_orf06845 D.turgidum./08.fa.txt_orf00632
E.coli./09.fa.txt_orf06846_rev D.turgidum./08.fa.txt_orf00596_rev
E.coli./09.fa.txt_orf06847 D.turgidum./08.fa.txt_orf02034_rev
E.coli./09.fa.txt_orf06849 D.turgidum./08.fa.txt_orf01227_rev
E.coli./09.fa.txt_orf06851 D.turgidum./08.fa.txt_orf01710_rev
E.coli./09.fa.txt_orf06852 D.turgidum./08.fa.txt_orf01367
E.coli./09.fa.txt_orf06853 D.turgidum./08.fa.txt_orf01369
E.coli./09.fa.txt_orf06854 D.turgidum./08.fa.txt_orf01887
E.coli./09.fa.txt_orf06855 D.turgidum./08.fa.txt_orf01372
E.coli./09.fa.txt_orf06857 D.turgidum./08.fa.txt_orf00003_rev
E.coli./09.fa.txt_orf06858 D.turgidum./08.fa.txt_orf00002_rev
E.coli./09.fa.txt_orf06860 D.turgidum./08.fa.txt_orf01732
E.coli./09.fa.txt_orf06862 D.turgidum./08.fa.txt_orf01228_rev
E.coli./09.fa.txt_orf06863 D.turgidum./08.fa.txt_orf01601_rev
E.coli./09.fa.txt_orf06864 D.turgidum./08.fa.txt_orf01747
E.coli./09.fa.txt_orf06866 D.turgidum./08.fa.txt_orf01860_rev
E.coli./09.fa.txt_orf06868 D.turgidum./08.fa.txt_orf00860
E.coli./09.fa.txt_orf06869 D.turgidum./08.fa.txt_orf00669_rev
E.coli./09.fa.txt_orf06870 D.turgidum./08.fa.txt_orf01031
E.coli./09.fa.txt_orf06872 D.turgidum./08.fa.txt_orf02170
E.coli./09.fa.txt_orf06873 D.turgidum./08.fa.txt_orf01096
E.coli./09.fa.txt_orf06874 D.turgidum./08.fa.txt_orf01786_rev
E.coli./09.fa.txt_orf06875 D.turgidum./08.fa.txt_orf01583_rev
E.coli./09.fa.txt_orf06876_rev D.turgidum./08.fa.txt_orf00234
E.coli./09.fa.txt_orf06877_rev D.turgidum./08.fa.txt_orf01712_rev
E.coli./09.fa.txt_orf06878 D.turgidum./08.fa.txt_orf01984
E.coli./09.fa.txt_orf06879_rev D.turgidum./08.fa.txt_orf00535_rev
E.coli./09.fa.txt_orf06881_rev D.turgidum./08.fa.txt_orf00618
E.coli./09.fa.txt_orf06882 D.turgidum./08.fa.txt_orf01674_rev
E.coli./09.fa.txt_orf06884 D.turgidum./08.fa.txt_orf00929_rev
E.coli./09.fa.txt_orf06885 D.turgidum./08.fa.txt_orf01576_rev
E.coli./09.fa.txt_orf06887 D.turgidum./08.fa.txt_orf01176_rev
E.coli./09.fa.txt_orf06888 D.turgidum./08.fa.txt_orf00047_rev
E.coli./09.fa.txt_orf06891 D.turgidum./08.fa.txt_orf02180_rev
E.coli./09.fa.txt_orf06892 D.turgidum./08.fa.txt_orf00103
E.coli./09.fa.txt_orf06895_rev D.turgidum./08.fa.txt_orf01342_rev
E.coli./09.fa.txt_orf06896 D.turgidum./08.fa.txt_orf01726_rev
E.coli./09.fa.txt_orf06898 D.turgidum./08.fa.txt_orf01724_rev
E.coli./09.fa.txt_orf06899 D.turgidum./08.fa.txt_orf01720_rev
E.coli./09.fa.txt_orf06901_rev D.turgidum./08.fa.txt_orf01085
E.coli./09.fa.txt_orf06902 D.turgidum./08.fa.txt_orf00224_rev
E.coli./09.fa.txt_orf06903 D.turgidum./08.fa.txt_orf00330_rev
E.coli./09.fa.txt_orf06906 D.turgidum./08.fa.txt_orf00924
E.coli./09.fa.txt_orf06907_rev D.turgidum./08.fa.txt_orf00916
E.coli./09.fa.txt_orf06908 D.turgidum./08.fa.txt_orf01979_rev
E.coli./09.fa.txt_orf06909 D.turgidum./08.fa.txt_orf01566_rev
E.coli./09.fa.txt_orf06911_rev D.turgidum./08.fa.txt_orf01986_rev
E.coli./09.fa.txt_orf06912_rev D.turgidum./08.fa.txt_orf00412_rev
E.coli./09.fa.txt_orf06913_rev D.turgidum./08.fa.txt_orf02049
E.coli./09.fa.txt_orf06914 D.turgidum./08.fa.txt_orf01427
E.coli./09.fa.txt_orf06915_rev D.turgidum./08.fa.txt_orf02255
E.coli./09.fa.txt_orf06916 D.turgidum./08.fa.txt_orf01150_rev
E.coli./09.fa.txt_orf06917_rev D.turgidum./08.fa.txt_orf00411_rev
E.coli./09.fa.txt_orf06918 D.turgidum./08.fa.txt_orf01897_rev
E.coli./09.fa.txt_orf06919_rev D.turgidum./08.fa.txt_orf01682_rev
E.coli./09.fa.txt_orf06920_rev D.turgidum./08.fa.txt_orf01379
E.coli./09.fa.txt_orf06922 D.turgidum./08.fa.txt_orf01052
E.coli./09.fa.txt_orf06924 D.turgidum./08.fa.txt_orf01051
E.coli./09.fa.txt_orf06925 D.turgidum./08.fa.txt_orf00411_rev
E.coli./09.fa.txt_orf06926 D.turgidum./08.fa.txt_orf01817_rev
E.coli./09.fa.txt_orf06927 D.turgidum./08.fa.txt_orf01216_rev
E.coli./09.fa.txt_orf06930_rev D.turgidum./08.fa.txt_orf02037
E.coli./09.fa.txt_orf06932 D.turgidum./08.fa.txt_orf02066
E.coli./09.fa.txt_orf06933 D.turgidum./08.fa.txt_orf02095_rev
E.coli./09.fa.txt_orf06934 D.turgidum./08.fa.txt_orf02065
E.coli./09.fa.txt_orf06936 D.turgidum./08.fa.txt_orf02065
E.coli./09.fa.txt_orf06937_rev D.turgidum./08.fa.txt_orf00449
E.coli./09.fa.txt_orf06938 D.turgidum./08.fa.txt_orf00678
E.coli./09.fa.txt_orf06940 D.turgidum./08.fa.txt_orf01575_rev
E.coli./09.fa.txt_orf06944_rev D.turgidum./08.fa.txt_orf00396
E.coli./09.fa.txt_orf06945 D.turgidum./08.fa.txt_orf01006
E.coli./09.fa.txt_orf06948 D.turgidum./08.fa.txt_orf01597
E.coli./09.fa.txt_orf06949_rev D.turgidum./08.fa.txt_orf02137
E.coli./09.fa.txt_orf06951_rev D.turgidum./08.fa.txt_orf02136
E.coli./09.fa.txt_orf06955_rev D.turgidum./08.fa.txt_orf02105
E.coli./09.fa.txt_orf06957_rev D.turgidum./08.fa.txt_orf00278
E.coli./09.fa.txt_orf06960_rev D.turgidum./08.fa.txt_orf02182_rev
E.coli./09.fa.txt_orf06961 D.turgidum./08.fa.txt_orf01143
E.coli./09.fa.txt_orf06963_rev D.turgidum./08.fa.txt_orf00414_rev
E.coli./09.fa.txt_orf06964_rev D.turgidum./08.fa.txt_orf01593_rev
E.coli./09.fa.txt_orf06965_rev D.turgidum./08.fa.txt_orf01694_rev
E.coli./09.fa.txt_orf06966_rev D.turgidum./08.fa.txt_orf00908
E.coli./09.fa.txt_orf06968_rev D.turgidum./08.fa.txt_orf01979_rev
E.coli./09.fa.txt_orf06969_rev D.turgidum./08.fa.txt_orf01233_rev
E.coli./09.fa.txt_orf06970_rev D.turgidum./08.fa.txt_orf01694_rev
E.coli./09.fa.txt_orf06971 D.turgidum./08.fa.txt_orf02113
E.coli./09.fa.txt_orf06972_rev D.turgidum./08.fa.txt_orf01196
E.coli./09.fa.txt_orf06973 D.turgidum./08.fa.txt_orf00073_rev
E.coli./09.fa.txt_orf06974 D.turgidum./08.fa.txt_orf00028
E.coli./09.fa.txt_orf06975 D.turgidum./08.fa.txt_orf01910
E.coli./09.fa.txt_orf06977 D.turgidum./08.fa.txt_orf00366_rev
E.coli./09.fa.txt_orf06978_rev D.turgidum./08.fa.txt_orf02250_rev
E.coli./09.fa.txt_orf06979 D.turgidum./08.fa.txt_orf02013
E.coli./09.fa.txt_orf06980_rev D.turgidum./08.fa.txt_orf01204
E.coli./09.fa.txt_orf06981 D.turgidum./08.fa.txt_orf00922
E.coli./09.fa.txt_orf06984_rev D.turgidum./08.fa.txt_orf01382
E.coli./09.fa.txt_orf06985_rev D.turgidum./08.fa.txt_orf00858
E.coli./09.fa.txt_orf06986_rev D.turgidum./08.fa.txt_orf01037
E.coli./09.fa.txt_orf06987_rev D.turgidum./08.fa.txt_orf02170
E.coli./09.fa.txt_orf06988 D.turgidum./08.fa.txt_orf01660_rev
E.coli./09.fa.txt_orf06989 D.turgidum./08.fa.txt_orf01660_rev
E.coli./09.fa.txt_orf06990_rev D.turgidum./08.fa.txt_orf02042
E.coli./09.fa.txt_orf06991_rev D.turgidum./08.fa.txt_orf02182_rev
E.coli./09.fa.txt_orf06992_rev D.turgidum./08.fa.txt_orf01386
E.coli./09.fa.txt_orf06993_rev D.turgidum./08.fa.txt_orf01196
E.coli./09.fa.txt_orf06994_rev D.turgidum./08.fa.txt_orf00509_rev
E.coli./09.fa.txt_orf06995 D.turgidum./08.fa.txt_orf01842_rev
E.coli./09.fa.txt_orf06996_rev D.turgidum./08.fa.txt_orf00831_rev
E.coli./09.fa.txt_orf06999 D.turgidum./08.fa.txt_orf01049
E.coli./09.fa.txt_orf07000_rev D.turgidum./08.fa.txt_orf01859_rev
E.coli./09.fa.txt_orf07001_rev D.turgidum./08.fa.txt_orf01707_rev
E.coli./09.fa.txt_orf07003_rev D.turgidum./08.fa.txt_orf00125_rev
E.coli./09.fa.txt_orf07004_rev D.turgidum./08.fa.txt_orf00639
E.coli./09.fa.txt_orf07005_rev D.turgidum./08.fa.txt_orf00214
E.coli./09.fa.txt_orf07006_rev D.turgidum./08.fa.txt_orf00426_rev
E.coli./09.fa.txt_orf07007_rev D.turgidum./08.fa.txt_orf01857_rev
E.coli./09.fa.txt_orf07012 D.turgidum./08.fa.txt_orf01904
E.coli./09.fa.txt_orf07013_rev D.turgidum./08.fa.txt_orf01878
E.coli./09.fa.txt_orf07014 D.turgidum./08.fa.txt_orf01111_rev
E.coli./09.fa.txt_orf07016 D.turgidum./08.fa.txt_orf01720_rev
E.coli./09.fa.txt_orf07018_rev D.turgidum./08.fa.txt_orf02234_rev
E.coli./09.fa.txt_orf07019 D.turgidum./08.fa.txt_orf00912_rev
E.coli./09.fa.txt_orf07020 D.turgidum./08.fa.txt_orf02085
