E.coli./09.fa.txt_orf00002 Synechocystis./18.fa.txt_orf01331_rev
E.coli./09.fa.txt_orf06641 Synechocystis./18.fa.txt_orf00284
E.coli./09.fa.txt_orf06643 Synechocystis./18.fa.txt_orf02798_rev
E.coli./09.fa.txt_orf06645 Synechocystis./18.fa.txt_orf01340_rev
E.coli./09.fa.txt_orf06647 Synechocystis./18.fa.txt_orf02960
E.coli./09.fa.txt_orf06648 Synechocystis./18.fa.txt_orf01744_rev
E.coli./09.fa.txt_orf06649 Synechocystis./18.fa.txt_orf04763_rev
E.coli./09.fa.txt_orf06650_rev Synechocystis./18.fa.txt_orf00815_rev
E.coli./09.fa.txt_orf06652 Synechocystis./18.fa.txt_orf04674_rev
E.coli./09.fa.txt_orf06653_rev Synechocystis./18.fa.txt_orf05078_rev
E.coli./09.fa.txt_orf06655_rev Synechocystis./18.fa.txt_orf04993_rev
E.coli./09.fa.txt_orf06656_rev Synechocystis./18.fa.txt_orf04993_rev
E.coli./09.fa.txt_orf06657 Synechocystis./18.fa.txt_orf02401_rev
E.coli./09.fa.txt_orf06658_rev Synechocystis./18.fa.txt_orf00832
E.coli./09.fa.txt_orf06659_rev Synechocystis./18.fa.txt_orf04315
E.coli./09.fa.txt_orf06660_rev Synechocystis./18.fa.txt_orf00820_rev
E.coli./09.fa.txt_orf06662_rev Synechocystis./18.fa.txt_orf03010_rev
E.coli./09.fa.txt_orf06664_rev Synechocystis./18.fa.txt_orf00086
E.coli./09.fa.txt_orf06666 Synechocystis./18.fa.txt_orf02805
E.coli./09.fa.txt_orf06667 Synechocystis./18.fa.txt_orf00222
E.coli./09.fa.txt_orf06668_rev Synechocystis./18.fa.txt_orf03714
E.coli./09.fa.txt_orf06670_rev Synechocystis./18.fa.txt_orf03236_rev
E.coli./09.fa.txt_orf06671_rev Synechocystis./18.fa.txt_orf01525
E.coli./09.fa.txt_orf06672_rev Synechocystis./18.fa.txt_orf04698_rev
E.coli./09.fa.txt_orf06673_rev Synechocystis./18.fa.txt_orf00700
E.coli./09.fa.txt_orf06674_rev Synechocystis./18.fa.txt_orf00895
E.coli./09.fa.txt_orf06676_rev Synechocystis./18.fa.txt_orf01022
E.coli./09.fa.txt_orf06677_rev Synechocystis./18.fa.txt_orf02554
E.coli./09.fa.txt_orf06678_rev Synechocystis./18.fa.txt_orf03997
E.coli./09.fa.txt_orf06679_rev Synechocystis./18.fa.txt_orf03987_rev
E.coli./09.fa.txt_orf06681_rev Synechocystis./18.fa.txt_orf00810
E.coli./09.fa.txt_orf06683_rev Synechocystis./18.fa.txt_orf00337
E.coli./09.fa.txt_orf06686_rev Synechocystis./18.fa.txt_orf01864
E.coli./09.fa.txt_orf06689_rev Synechocystis./18.fa.txt_orf05167
E.coli./09.fa.txt_orf06691_rev Synechocystis./18.fa.txt_orf01540_rev
E.coli./09.fa.txt_orf06692_rev Synechocystis./18.fa.txt_orf04892_rev
E.coli./09.fa.txt_orf06693 Synechocystis./18.fa.txt_orf03894
E.coli./09.fa.txt_orf06694 Synechocystis./18.fa.txt_orf01603_rev
E.coli./09.fa.txt_orf06697 Synechocystis./18.fa.txt_orf02586_rev
E.coli./09.fa.txt_orf06698_rev Synechocystis./18.fa.txt_orf00580
E.coli./09.fa.txt_orf06700_rev Synechocystis./18.fa.txt_orf04742_rev
E.coli./09.fa.txt_orf06702_rev Synechocystis./18.fa.txt_orf01559_rev
E.coli./09.fa.txt_orf06703_rev Synechocystis./18.fa.txt_orf01903
E.coli./09.fa.txt_orf06704_rev Synechocystis./18.fa.txt_orf03757_rev
E.coli./09.fa.txt_orf06706_rev Synechocystis./18.fa.txt_orf03779_rev
E.coli./09.fa.txt_orf06710_rev Synechocystis./18.fa.txt_orf00430
E.coli./09.fa.txt_orf06711 Synechocystis./18.fa.txt_orf04738_rev
E.coli./09.fa.txt_orf06713 Synechocystis./18.fa.txt_orf05044_rev
E.coli./09.fa.txt_orf06715_rev Synechocystis./18.fa.txt_orf04329
E.coli./09.fa.txt_orf06717_rev Synechocystis./18.fa.txt_orf00845
E.coli./09.fa.txt_orf06718_rev Synechocystis./18.fa.txt_orf03341
E.coli./09.fa.txt_orf06719_rev Synechocystis./18.fa.txt_orf04850
E.coli./09.fa.txt_orf06720_rev Synechocystis./18.fa.txt_orf03103
E.coli./09.fa.txt_orf06721 Synechocystis./18.fa.txt_orf05245
E.coli./09.fa.txt_orf06722 Synechocystis./18.fa.txt_orf05296_rev
E.coli./09.fa.txt_orf06723 Synechocystis./18.fa.txt_orf03236_rev
E.coli./09.fa.txt_orf06724 Synechocystis./18.fa.txt_orf01707
E.coli./09.fa.txt_orf06725 Synechocystis./18.fa.txt_orf01679_rev
E.coli./09.fa.txt_orf06727_rev Synechocystis./18.fa.txt_orf04835_rev
E.coli./09.fa.txt_orf06728_rev Synechocystis./18.fa.txt_orf02973_rev
E.coli./09.fa.txt_orf06730_rev Synechocystis./18.fa.txt_orf03779_rev
E.coli./09.fa.txt_orf06731_rev Synechocystis./18.fa.txt_orf01903
E.coli./09.fa.txt_orf06732_rev Synechocystis./18.fa.txt_orf03991_rev
E.coli./09.fa.txt_orf06733_rev Synechocystis./18.fa.txt_orf00150
E.coli./09.fa.txt_orf06734_rev Synechocystis./18.fa.txt_orf02800_rev
E.coli./09.fa.txt_orf06735_rev Synechocystis./18.fa.txt_orf01946
E.coli./09.fa.txt_orf06736_rev Synechocystis./18.fa.txt_orf03106
E.coli./09.fa.txt_orf06737_rev Synechocystis./18.fa.txt_orf01889_rev
E.coli./09.fa.txt_orf06738_rev Synechocystis./18.fa.txt_orf04317_rev
E.coli./09.fa.txt_orf06739_rev Synechocystis./18.fa.txt_orf05019_rev
E.coli./09.fa.txt_orf06741_rev Synechocystis./18.fa.txt_orf02562
E.coli./09.fa.txt_orf06742 Synechocystis./18.fa.txt_orf00921_rev
E.coli./09.fa.txt_orf06743 Synechocystis./18.fa.txt_orf00173
E.coli./09.fa.txt_orf06744 Synechocystis./18.fa.txt_orf05131_rev
E.coli./09.fa.txt_orf06745 Synechocystis./18.fa.txt_orf03194
E.coli./09.fa.txt_orf06746_rev Synechocystis./18.fa.txt_orf01707
E.coli./09.fa.txt_orf06747_rev Synechocystis./18.fa.txt_orf00327
E.coli./09.fa.txt_orf06748_rev Synechocystis./18.fa.txt_orf00507
E.coli./09.fa.txt_orf06749_rev Synechocystis./18.fa.txt_orf05247
E.coli./09.fa.txt_orf06750_rev Synechocystis./18.fa.txt_orf01522_rev
E.coli./09.fa.txt_orf06752 Synechocystis./18.fa.txt_orf00414
E.coli./09.fa.txt_orf06754_rev Synechocystis./18.fa.txt_orf02218_rev
E.coli./09.fa.txt_orf06756_rev Synechocystis./18.fa.txt_orf02058_rev
E.coli./09.fa.txt_orf06758 Synechocystis./18.fa.txt_orf00364
E.coli./09.fa.txt_orf06759_rev Synechocystis./18.fa.txt_orf00173
E.coli./09.fa.txt_orf06760_rev Synechocystis./18.fa.txt_orf00921_rev
E.coli./09.fa.txt_orf06761_rev Synechocystis./18.fa.txt_orf03824_rev
E.coli./09.fa.txt_orf06762_rev Synechocystis./18.fa.txt_orf00329_rev
E.coli./09.fa.txt_orf06763_rev Synechocystis./18.fa.txt_orf04734_rev
E.coli./09.fa.txt_orf06764 Synechocystis./18.fa.txt_orf05049_rev
E.coli./09.fa.txt_orf06766 Synechocystis./18.fa.txt_orf00740_rev
E.coli./09.fa.txt_orf06767_rev Synechocystis./18.fa.txt_orf02316
E.coli./09.fa.txt_orf06768_rev Synechocystis./18.fa.txt_orf00150
E.coli./09.fa.txt_orf06769_rev Synechocystis./18.fa.txt_orf05131_rev
E.coli./09.fa.txt_orf06770_rev Synechocystis./18.fa.txt_orf00173
E.coli./09.fa.txt_orf06771_rev Synechocystis./18.fa.txt_orf00921_rev
E.coli./09.fa.txt_orf06772_rev Synechocystis./18.fa.txt_orf04244_rev
E.coli./09.fa.txt_orf06773_rev Synechocystis./18.fa.txt_orf01837_rev
E.coli./09.fa.txt_orf06774_rev Synechocystis./18.fa.txt_orf02522_rev
E.coli./09.fa.txt_orf06775_rev Synechocystis./18.fa.txt_orf01030
E.coli./09.fa.txt_orf06776 Synechocystis./18.fa.txt_orf05293
E.coli./09.fa.txt_orf06779 Synechocystis./18.fa.txt_orf01496
E.coli./09.fa.txt_orf06780_rev Synechocystis./18.fa.txt_orf05082
E.coli./09.fa.txt_orf06785_rev Synechocystis./18.fa.txt_orf04406_rev
E.coli./09.fa.txt_orf06788_rev Synechocystis./18.fa.txt_orf04094_rev
E.coli./09.fa.txt_orf06790_rev Synechocystis./18.fa.txt_orf01252_rev
E.coli./09.fa.txt_orf06793_rev Synechocystis./18.fa.txt_orf02550_rev
E.coli./09.fa.txt_orf06794_rev Synechocystis./18.fa.txt_orf01546
E.coli./09.fa.txt_orf06796_rev Synechocystis./18.fa.txt_orf02283
E.coli./09.fa.txt_orf06798_rev Synechocystis./18.fa.txt_orf02751
E.coli./09.fa.txt_orf06799_rev Synechocystis./18.fa.txt_orf00630
E.coli./09.fa.txt_orf06800_rev Synechocystis./18.fa.txt_orf04978_rev
E.coli./09.fa.txt_orf06801_rev Synechocystis./18.fa.txt_orf03038_rev
E.coli./09.fa.txt_orf06803_rev Synechocystis./18.fa.txt_orf00501_rev
E.coli./09.fa.txt_orf06804_rev Synechocystis./18.fa.txt_orf03627_rev
E.coli./09.fa.txt_orf06805 Synechocystis./18.fa.txt_orf00512_rev
E.coli./09.fa.txt_orf06808_rev Synechocystis./18.fa.txt_orf01903
E.coli./09.fa.txt_orf06809 Synechocystis./18.fa.txt_orf02393_rev
E.coli./09.fa.txt_orf06812 Synechocystis./18.fa.txt_orf02392_rev
E.coli./09.fa.txt_orf06814 Synechocystis./18.fa.txt_orf01624_rev
E.coli./09.fa.txt_orf06816_rev Synechocystis./18.fa.txt_orf01274
E.coli./09.fa.txt_orf06817_rev Synechocystis./18.fa.txt_orf00639_rev
E.coli./09.fa.txt_orf06818 Synechocystis./18.fa.txt_orf04536_rev
E.coli./09.fa.txt_orf06819 Synechocystis./18.fa.txt_orf01922_rev
E.coli./09.fa.txt_orf06821 Synechocystis./18.fa.txt_orf01996
E.coli./09.fa.txt_orf06823 Synechocystis./18.fa.txt_orf01962
E.coli./09.fa.txt_orf06824_rev Synechocystis./18.fa.txt_orf00133_rev
E.coli./09.fa.txt_orf06825_rev Synechocystis./18.fa.txt_orf02871
E.coli./09.fa.txt_orf06826_rev Synechocystis./18.fa.txt_orf02728_rev
E.coli./09.fa.txt_orf06827_rev Synechocystis./18.fa.txt_orf03013_rev
E.coli./09.fa.txt_orf06828_rev Synechocystis./18.fa.txt_orf05172_rev
E.coli./09.fa.txt_orf06830_rev Synechocystis./18.fa.txt_orf05234_rev
E.coli./09.fa.txt_orf06832 Synechocystis./18.fa.txt_orf04835_rev
E.coli./09.fa.txt_orf06833 Synechocystis./18.fa.txt_orf00770_rev
E.coli./09.fa.txt_orf06835 Synechocystis./18.fa.txt_orf01391
E.coli./09.fa.txt_orf06836 Synechocystis./18.fa.txt_orf02745_rev
E.coli./09.fa.txt_orf06839_rev Synechocystis./18.fa.txt_orf00907_rev
E.coli./09.fa.txt_orf06841_rev Synechocystis./18.fa.txt_orf02368
E.coli./09.fa.txt_orf06843_rev Synechocystis./18.fa.txt_orf04302
E.coli./09.fa.txt_orf06845 Synechocystis./18.fa.txt_orf01244
E.coli./09.fa.txt_orf06846_rev Synechocystis./18.fa.txt_orf04178_rev
E.coli./09.fa.txt_orf06847 Synechocystis./18.fa.txt_orf01198
E.coli./09.fa.txt_orf06849 Synechocystis./18.fa.txt_orf04666_rev
E.coli./09.fa.txt_orf06851 Synechocystis./18.fa.txt_orf03655_rev
E.coli./09.fa.txt_orf06852 Synechocystis./18.fa.txt_orf01644
E.coli./09.fa.txt_orf06853 Synechocystis./18.fa.txt_orf05199_rev
E.coli./09.fa.txt_orf06854 Synechocystis./18.fa.txt_orf04733_rev
E.coli./09.fa.txt_orf06855 Synechocystis./18.fa.txt_orf02383
E.coli./09.fa.txt_orf06857 Synechocystis./18.fa.txt_orf03312_rev
E.coli./09.fa.txt_orf06858 Synechocystis./18.fa.txt_orf03312_rev
E.coli./09.fa.txt_orf06860 Synechocystis./18.fa.txt_orf01966
E.coli./09.fa.txt_orf06862 Synechocystis./18.fa.txt_orf03922_rev
E.coli./09.fa.txt_orf06863 Synechocystis./18.fa.txt_orf01813
E.coli./09.fa.txt_orf06864 Synechocystis./18.fa.txt_orf02231_rev
E.coli./09.fa.txt_orf06866 Synechocystis./18.fa.txt_orf04989
E.coli./09.fa.txt_orf06868 Synechocystis./18.fa.txt_orf03782
E.coli./09.fa.txt_orf06869 Synechocystis./18.fa.txt_orf03145
E.coli./09.fa.txt_orf06870 Synechocystis./18.fa.txt_orf03568_rev
E.coli./09.fa.txt_orf06872 Synechocystis./18.fa.txt_orf00643_rev
E.coli./09.fa.txt_orf06873 Synechocystis./18.fa.txt_orf03276
E.coli./09.fa.txt_orf06874 Synechocystis./18.fa.txt_orf01222_rev
E.coli./09.fa.txt_orf06875 Synechocystis./18.fa.txt_orf04944
E.coli./09.fa.txt_orf06876_rev Synechocystis./18.fa.txt_orf00108
E.coli./09.fa.txt_orf06877_rev Synechocystis./18.fa.txt_orf04072_rev
E.coli./09.fa.txt_orf06878 Synechocystis./18.fa.txt_orf03008_rev
E.coli./09.fa.txt_orf06879_rev Synechocystis./18.fa.txt_orf02225_rev
E.coli./09.fa.txt_orf06881_rev Synechocystis./18.fa.txt_orf02061_rev
E.coli./09.fa.txt_orf06882 Synechocystis./18.fa.txt_orf04594_rev
E.coli./09.fa.txt_orf06884 Synechocystis./18.fa.txt_orf00225
E.coli./09.fa.txt_orf06885 Synechocystis./18.fa.txt_orf00524_rev
E.coli./09.fa.txt_orf06887 Synechocystis./18.fa.txt_orf04531_rev
E.coli./09.fa.txt_orf06888 Synechocystis./18.fa.txt_orf02002
E.coli./09.fa.txt_orf06891 Synechocystis./18.fa.txt_orf01702
E.coli./09.fa.txt_orf06892 Synechocystis./18.fa.txt_orf02160_rev
E.coli./09.fa.txt_orf06895_rev Synechocystis./18.fa.txt_orf01951
E.coli./09.fa.txt_orf06896 Synechocystis./18.fa.txt_orf04382_rev
E.coli./09.fa.txt_orf06898 Synechocystis./18.fa.txt_orf01581
E.coli./09.fa.txt_orf06899 Synechocystis./18.fa.txt_orf02832_rev
E.coli./09.fa.txt_orf06901_rev Synechocystis./18.fa.txt_orf04932
E.coli./09.fa.txt_orf06902 Synechocystis./18.fa.txt_orf03421
E.coli./09.fa.txt_orf06903 Synechocystis./18.fa.txt_orf01657
E.coli./09.fa.txt_orf06906 Synechocystis./18.fa.txt_orf02829
E.coli./09.fa.txt_orf06907_rev Synechocystis./18.fa.txt_orf03017
E.coli./09.fa.txt_orf06908 Synechocystis./18.fa.txt_orf04467_rev
E.coli./09.fa.txt_orf06909 Synechocystis./18.fa.txt_orf01903
E.coli./09.fa.txt_orf06911_rev Synechocystis./18.fa.txt_orf00422
E.coli./09.fa.txt_orf06912_rev Synechocystis./18.fa.txt_orf05117_rev
E.coli./09.fa.txt_orf06913_rev Synechocystis./18.fa.txt_orf01315
E.coli./09.fa.txt_orf06914 Synechocystis./18.fa.txt_orf03007_rev
E.coli./09.fa.txt_orf06915_rev Synechocystis./18.fa.txt_orf03568_rev
E.coli./09.fa.txt_orf06916 Synechocystis./18.fa.txt_orf04296
E.coli./09.fa.txt_orf06917_rev Synechocystis./18.fa.txt_orf04482_rev
E.coli./09.fa.txt_orf06918 Synechocystis./18.fa.txt_orf00613_rev
E.coli./09.fa.txt_orf06919_rev Synechocystis./18.fa.txt_orf04652_rev
E.coli./09.fa.txt_orf06920_rev Synechocystis./18.fa.txt_orf03271
E.coli./09.fa.txt_orf06922 Synechocystis./18.fa.txt_orf03578_rev
E.coli./09.fa.txt_orf06924 Synechocystis./18.fa.txt_orf02526_rev
E.coli./09.fa.txt_orf06925 Synechocystis./18.fa.txt_orf04835_rev
E.coli./09.fa.txt_orf06926 Synechocystis./18.fa.txt_orf00337
E.coli./09.fa.txt_orf06927 Synechocystis./18.fa.txt_orf03162
E.coli./09.fa.txt_orf06930_rev Synechocystis./18.fa.txt_orf04190_rev
E.coli./09.fa.txt_orf06932 Synechocystis./18.fa.txt_orf01644
E.coli./09.fa.txt_orf06933 Synechocystis./18.fa.txt_orf01597
E.coli./09.fa.txt_orf06934 Synechocystis./18.fa.txt_orf04980
E.coli./09.fa.txt_orf06936 Synechocystis./18.fa.txt_orf01647
E.coli./09.fa.txt_orf06937_rev Synechocystis./18.fa.txt_orf04984
E.coli./09.fa.txt_orf06938 Synechocystis./18.fa.txt_orf01554
E.coli./09.fa.txt_orf06940 Synechocystis./18.fa.txt_orf01576
E.coli./09.fa.txt_orf06944_rev Synechocystis./18.fa.txt_orf04729_rev
E.coli./09.fa.txt_orf06945 Synechocystis./18.fa.txt_orf00505
E.coli./09.fa.txt_orf06948 Synechocystis./18.fa.txt_orf00024_rev
E.coli./09.fa.txt_orf06949_rev Synechocystis./18.fa.txt_orf01248_rev
E.coli./09.fa.txt_orf06951_rev Synechocystis./18.fa.txt_orf00135_rev
E.coli./09.fa.txt_orf06954_rev Synechocystis./18.fa.txt_orf03059
E.coli./09.fa.txt_orf06955_rev Synechocystis./18.fa.txt_orf00486_rev
E.coli./09.fa.txt_orf06957_rev Synechocystis./18.fa.txt_orf01391
E.coli./09.fa.txt_orf06960_rev Synechocystis./18.fa.txt_orf02912_rev
E.coli./09.fa.txt_orf06961 Synechocystis./18.fa.txt_orf04623
E.coli./09.fa.txt_orf06963_rev Synechocystis./18.fa.txt_orf04100_rev
E.coli./09.fa.txt_orf06964_rev Synechocystis./18.fa.txt_orf02819
E.coli./09.fa.txt_orf06965_rev Synechocystis./18.fa.txt_orf00880
E.coli./09.fa.txt_orf06966_rev Synechocystis./18.fa.txt_orf04545
E.coli./09.fa.txt_orf06968_rev Synechocystis./18.fa.txt_orf00683
E.coli./09.fa.txt_orf06969_rev Synechocystis./18.fa.txt_orf05299
E.coli./09.fa.txt_orf06970_rev Synechocystis./18.fa.txt_orf04605
E.coli./09.fa.txt_orf06971 Synechocystis./18.fa.txt_orf03563_rev
E.coli./09.fa.txt_orf06972_rev Synechocystis./18.fa.txt_orf00837_rev
E.coli./09.fa.txt_orf06973 Synechocystis./18.fa.txt_orf03237
E.coli./09.fa.txt_orf06974 Synechocystis./18.fa.txt_orf03718_rev
E.coli./09.fa.txt_orf06975 Synechocystis./18.fa.txt_orf05215_rev
E.coli./09.fa.txt_orf06977 Synechocystis./18.fa.txt_orf00699_rev
E.coli./09.fa.txt_orf06978_rev Synechocystis./18.fa.txt_orf03325_rev
E.coli./09.fa.txt_orf06979 Synechocystis./18.fa.txt_orf03876_rev
E.coli./09.fa.txt_orf06980_rev Synechocystis./18.fa.txt_orf03695_rev
E.coli./09.fa.txt_orf06981 Synechocystis./18.fa.txt_orf01479
E.coli./09.fa.txt_orf06984_rev Synechocystis./18.fa.txt_orf04869
E.coli./09.fa.txt_orf06985_rev Synechocystis./18.fa.txt_orf04051
E.coli./09.fa.txt_orf06986_rev Synechocystis./18.fa.txt_orf02316
E.coli./09.fa.txt_orf06987_rev Synechocystis./18.fa.txt_orf00946_rev
E.coli./09.fa.txt_orf06988 Synechocystis./18.fa.txt_orf03002_rev
E.coli./09.fa.txt_orf06989 Synechocystis./18.fa.txt_orf03002_rev
E.coli./09.fa.txt_orf06990_rev Synechocystis./18.fa.txt_orf00392_rev
E.coli./09.fa.txt_orf06991_rev Synechocystis./18.fa.txt_orf00895
E.coli./09.fa.txt_orf06992_rev Synechocystis./18.fa.txt_orf01960_rev
E.coli./09.fa.txt_orf06993_rev Synechocystis./18.fa.txt_orf00837_rev
E.coli./09.fa.txt_orf06994_rev Synechocystis./18.fa.txt_orf02018_rev
E.coli./09.fa.txt_orf06995 Synechocystis./18.fa.txt_orf03299
E.coli./09.fa.txt_orf06996_rev Synechocystis./18.fa.txt_orf02018_rev
E.coli./09.fa.txt_orf06999 Synechocystis./18.fa.txt_orf00630
E.coli./09.fa.txt_orf07000_rev Synechocystis./18.fa.txt_orf00164_rev
E.coli./09.fa.txt_orf07001_rev Synechocystis./18.fa.txt_orf01587
E.coli./09.fa.txt_orf07003_rev Synechocystis./18.fa.txt_orf02502
E.coli./09.fa.txt_orf07004_rev Synechocystis./18.fa.txt_orf00058
E.coli./09.fa.txt_orf07005_rev Synechocystis./18.fa.txt_orf04632_rev
E.coli./09.fa.txt_orf07006_rev Synechocystis./18.fa.txt_orf03806
E.coli./09.fa.txt_orf07007_rev Synechocystis./18.fa.txt_orf00205_rev
E.coli./09.fa.txt_orf07012 Synechocystis./18.fa.txt_orf04638
E.coli./09.fa.txt_orf07013_rev Synechocystis./18.fa.txt_orf01149_rev
E.coli./09.fa.txt_orf07014 Synechocystis./18.fa.txt_orf02928_rev
E.coli./09.fa.txt_orf07016 Synechocystis./18.fa.txt_orf02584
E.coli./09.fa.txt_orf07018_rev Synechocystis./18.fa.txt_orf04056_rev
E.coli./09.fa.txt_orf07019 Synechocystis./18.fa.txt_orf03505
E.coli./09.fa.txt_orf07020 Synechocystis./18.fa.txt_orf02867
E.coli./09.fa.txt_orf07022 Synechocystis./18.fa.txt_orf01873
E.coli./09.fa.txt_orf07023 Synechocystis./18.fa.txt_orf04492
E.coli./09.fa.txt_orf07025 Synechocystis./18.fa.txt_orf00709_rev
E.coli./09.fa.txt_orf07027 Synechocystis./18.fa.txt_orf01270_rev
E.coli./09.fa.txt_orf07028_rev Synechocystis./18.fa.txt_orf01790
E.coli./09.fa.txt_orf07029_rev Synechocystis./18.fa.txt_orf02804
E.coli./09.fa.txt_orf07030_rev Synechocystis./18.fa.txt_orf01790
E.coli./09.fa.txt_orf07031 Synechocystis./18.fa.txt_orf00587
E.coli./09.fa.txt_orf07032 Synechocystis./18.fa.txt_orf00337
E.coli./09.fa.txt_orf07033 Synechocystis./18.fa.txt_orf04766_rev
E.coli./09.fa.txt_orf07036_rev Synechocystis./18.fa.txt_orf00322_rev
E.coli./09.fa.txt_orf07037_rev Synechocystis./18.fa.txt_orf03470
E.coli./09.fa.txt_orf07038_rev Synechocystis./18.fa.txt_orf01927
E.coli./09.fa.txt_orf07039 Synechocystis./18.fa.txt_orf04003_rev
E.coli./09.fa.txt_orf07040_rev Synechocystis./18.fa.txt_orf02777
E.coli./09.fa.txt_orf07042 Synechocystis./18.fa.txt_orf02948_rev
E.coli./09.fa.txt_orf07043_rev Synechocystis./18.fa.txt_orf01167
E.coli./09.fa.txt_orf07045_rev Synechocystis./18.fa.txt_orf00970
E.coli./09.fa.txt_orf07046_rev Synechocystis./18.fa.txt_orf01837_rev
E.coli./09.fa.txt_orf07047 Synechocystis./18.fa.txt_orf04578_rev
E.coli./09.fa.txt_orf07049_rev Synechocystis./18.fa.txt_orf02751
E.coli./09.fa.txt_orf07050_rev Synechocystis./18.fa.txt_orf00745_rev
E.coli./09.fa.txt_orf07054_rev Synechocystis./18.fa.txt_orf01587
E.coli./09.fa.txt_orf07055_rev Synechocystis./18.fa.txt_orf02583
E.coli./09.fa.txt_orf07056_rev Synechocystis./18.fa.txt_orf00176
E.coli./09.fa.txt_orf07057_rev Synechocystis./18.fa.txt_orf03085
E.coli./09.fa.txt_orf07058_rev Synechocystis./18.fa.txt_orf02814_rev
E.coli./09.fa.txt_orf07060_rev Synechocystis./18.fa.txt_orf04746
E.coli./09.fa.txt_orf07061_rev Synechocystis./18.fa.txt_orf00869
E.coli./09.fa.txt_orf07062 Synechocystis./18.fa.txt_orf03403
E.coli./09.fa.txt_orf07063 Synechocystis./18.fa.txt_orf00212_rev
E.coli./09.fa.txt_orf07064 Synechocystis./18.fa.txt_orf05131_rev
E.coli./09.fa.txt_orf07065 Synechocystis./18.fa.txt_orf00344
E.coli./09.fa.txt_orf07066 Synechocystis./18.fa.txt_orf03287
E.coli./09.fa.txt_orf07067_rev Synechocystis./18.fa.txt_orf01710_rev
E.coli./09.fa.txt_orf07068_rev Synechocystis./18.fa.txt_orf01688_rev
E.coli./09.fa.txt_orf07069_rev Synechocystis./18.fa.txt_orf01689_rev
E.coli./09.fa.txt_orf07071_rev Synechocystis./18.fa.txt_orf01708_rev
E.coli./09.fa.txt_orf07073_rev Synechocystis./18.fa.txt_orf01702
E.coli./09.fa.txt_orf07074_rev Synechocystis./18.fa.txt_orf00980_rev
E.coli./09.fa.txt_orf07075_rev Synechocystis./18.fa.txt_orf02154_rev
E.coli./09.fa.txt_orf07076 Synechocystis./18.fa.txt_orf04019
E.coli./09.fa.txt_orf07077_rev Synechocystis./18.fa.txt_orf04091_rev
E.coli./09.fa.txt_orf07078 Synechocystis./18.fa.txt_orf04191
E.coli./09.fa.txt_orf07080_rev Synechocystis./18.fa.txt_orf05126
E.coli./09.fa.txt_orf07081_rev Synechocystis./18.fa.txt_orf03020_rev
E.coli./09.fa.txt_orf07083_rev Synechocystis./18.fa.txt_orf04965
E.coli./09.fa.txt_orf07084_rev Synechocystis./18.fa.txt_orf04404_rev
E.coli./09.fa.txt_orf07086_rev Synechocystis./18.fa.txt_orf01606
E.coli./09.fa.txt_orf07087 Synechocystis./18.fa.txt_orf01222_rev
E.coli./09.fa.txt_orf07088_rev Synechocystis./18.fa.txt_orf00829_rev
E.coli./09.fa.txt_orf07089 Synechocystis./18.fa.txt_orf04035_rev
E.coli./09.fa.txt_orf07091 Synechocystis./18.fa.txt_orf04584_rev
E.coli./09.fa.txt_orf07093 Synechocystis./18.fa.txt_orf05109
E.coli./09.fa.txt_orf07094_rev Synechocystis./18.fa.txt_orf02889
E.coli./09.fa.txt_orf07095 Synechocystis./18.fa.txt_orf02973_rev
E.coli./09.fa.txt_orf07097_rev Synechocystis./18.fa.txt_orf00205_rev
E.coli./09.fa.txt_orf07099 Synechocystis./18.fa.txt_orf05225
E.coli./09.fa.txt_orf07100_rev Synechocystis./18.fa.txt_orf01975
E.coli./09.fa.txt_orf07102 Synechocystis./18.fa.txt_orf01374
E.coli./09.fa.txt_orf07103 Synechocystis./18.fa.txt_orf01640_rev
E.coli./09.fa.txt_orf07104 Synechocystis./18.fa.txt_orf00810
E.coli./09.fa.txt_orf07105_rev Synechocystis./18.fa.txt_orf04141
E.coli./09.fa.txt_orf07107 Synechocystis./18.fa.txt_orf01475_rev
E.coli./09.fa.txt_orf07108 Synechocystis./18.fa.txt_orf01671_rev
E.coli./09.fa.txt_orf07109 Synechocystis./18.fa.txt_orf01947_rev
E.coli./09.fa.txt_orf07111_rev Synechocystis./18.fa.txt_orf02888
E.coli./09.fa.txt_orf07113_rev Synechocystis./18.fa.txt_orf03557_rev
E.coli./09.fa.txt_orf07115_rev Synechocystis./18.fa.txt_orf01129
E.coli./09.fa.txt_orf07117_rev Synechocystis./18.fa.txt_orf01457_rev
E.coli./09.fa.txt_orf07121 Synechocystis./18.fa.txt_orf02977
E.coli./09.fa.txt_orf07123_rev Synechocystis./18.fa.txt_orf04489
E.coli./09.fa.txt_orf07124_rev Synechocystis./18.fa.txt_orf03896
E.coli./09.fa.txt_orf07125_rev Synechocystis./18.fa.txt_orf05286_rev
E.coli./09.fa.txt_orf07126_rev Synechocystis./18.fa.txt_orf04882
E.coli./09.fa.txt_orf07128_rev Synechocystis./18.fa.txt_orf00556
E.coli./09.fa.txt_orf07130_rev Synechocystis./18.fa.txt_orf01537_rev
E.coli./09.fa.txt_orf07131_rev Synechocystis./18.fa.txt_orf01039_rev
E.coli./09.fa.txt_orf07133 Synechocystis./18.fa.txt_orf00499_rev
E.coli./09.fa.txt_orf07134_rev Synechocystis./18.fa.txt_orf01133_rev
